"iso","umd_tree_cover_loss__year","umd_tree_cover_loss__ha","umd_tree_cover_loss_from_fires__ha"
"CZE",2001,3451.145834548678322312,75.60860819800782726
"DEU",2001,15286.527525617976609008,165.557354523051230220
"DMA",2001,22.79275551081271850,0.37100238926649306
"DNK",2001,4329.295853187874376765,129.523868320729157437
"DOM",2001,11247.53863011736035648,1110.62097043703509118
"DZA",2001,3468.200756658119119546,2377.253402106475365397
"ECU",2001,45079.70282993932637884,3396.72605416767830572
"EGY",2001,147.76494268109265739,17.00225300612521866
"ERI",2001,2.52952433260253888,0.8927561486518013
"ESP",2001,32811.053519209315260775,7522.055903831301907386
"EST",2001,16872.515160612039307751,200.931048944275194074
"ETH",2001,11947.24724356116751572,48.16398035060439294
"FIN",2001,151003.372858062379920826,2066.713802321184441179
"FJI",2001,1097.76405439653135811,22.98367063351671452
"FRA",2001,34420.963394336205260467,1602.153341213743415071
"GAB",2001,15082.63772959298292254,180.88103271439915605
"GBR",2001,23247.500492252541936741,2740.916655905964403203
"GEO",2001,666.556366612170160535,61.808367340907118288
"GGY",2001,1.9153560712934030,0.10082844115885417
"GHA",2001,43675.47233939380074069,101.73423581285021219
"GIB",2001,0.3745712739366319,0.0
"GIN",2001,18571.44958359501692988,104.73971493444145019
"GLP",2001,320.70238556614373771,3.03138389861707899
"GMB",2001,3.29742186304958778,0.0
"GNB",2001,2362.15302834531704320,2.63459318184461811
"GNQ",2001,3585.41910016672590180,7.61222741816806424
"GRC",2001,12616.998049754958306741,6902.323843670068967195
"GRD",2001,32.81085886816515010,0.07524097561848958
"GTM",2001,53315.18158539141554881,3476.06411649567458512
"GUF",2001,3033.28774855398581279,196.71566784133044769
"GUY",2001,10039.86776092214303491,2923.33604654133814170
"HND",2001,42379.94941974561974487,3128.72027214085018460
"HRV",2001,3378.489603634509100279,688.95219693072000075
"HTI",2001,2468.75598673116998220,189.02764499177739664
"HUN",2001,7522.577033364131753913,96.827190363242187429
"IDN",2001,744083.99651722388385569,36584.61237832941865583
"IMN",2001,31.95087523351562929,6.71408213855902819
"IND",2001,56791.85424597834248735,1856.46384392682181724
"IRL",2001,9552.512807336441504592,597.538696254487074353
"IRN",2001,332.422265982355897713,62.846165475297316666
"IRQ",2001,16.02663641701606104,2.26751166641601591
"ISR",2001,145.96523805449433364,16.52634444356770976
"ITA",2001,9870.964425160989127972,706.928646104101655515
"JAM",2001,1246.24152332716037746,28.05902341346245845
"JEY",2001,7.3926777411154514,0.6076399057204862
"JOR",2001,0.52202803109049483,0.0
"JPN",2001,23977.467445686327268198,763.096898798875818168
"KAZ",2001,4534.702741323653425969,1169.95808948399898403
"KEN",2001,19027.36486058322248623,36.51739674557046349
"KGZ",2001,589.16802347509319401,226.86006437998050969
"KHM",2001,28491.21508871435319005,1055.47233627271836030
"KNA",2001,45.46259560028862678,1.17702853219401047
"KOR",2001,5504.162505330815605029,647.741912534861543845
"LAO",2001,36460.46615890682017494,123.74085989047799130
"LBN",2001,299.34061433848426054,25.69956909668728592
"LBR",2001,29185.51738705364594349,303.97122564620783870
"LBY",2001,17.15270151697373854,7.73121852740234445
"LCA",2001,31.08046320850477317,1.79346050794487846
"LIE",2001,3.371316860805122015,0.158040248166232645
"LKA",2001,3759.66320227436441429,73.46096683737358768
"LSO",2001,1.1400521308257379,0.0
"LTU",2001,7961.644146706060483078,113.482580298706603961
"LUX",2001,68.609691967322054153,0.651169620412326446
"LVA",2001,24907.664372988687498281,201.881031351647148064
"MAF",2001,2.12365598472005205,0.21969459192274307
"MAR",2001,1868.28860588490667143,569.77910364120138967
"MDA",2001,146.688060726388888586,11.64532980643012202
"MDG",2001,86956.83269885367951832,2025.33770798898674711
"MDV",2001,4.74348726237535249,0.0
"MEX",2001,158266.73427295037154679,13288.00530319112852773
"MKD",2001,2059.97944096767972304,405.419175969522956784
"MLI",2001,347.87068810634846607,0.22496969141710071
"MLT",2001,1.25191253759982637,0.06260555997395834
"MMR",2001,44804.16511689681077166,1130.50166488390520850
"MNE",2001,858.606413459140939936,216.424610857181099857
"MNG",2001,21056.671996221601310856,11973.387852571564331636
"MOZ",2001,60941.27305098604234053,522.97086345399087426
"MRT",2001,31.8384353674479,0.2211043365809462
"MSR",2001,7.07855530550021690,0.29489951346679688
"MTQ",2001,192.96524826149414768,4.02225504650227854
"MUS",2001,156.58138352473959858,0.0
"MWI",2001,2492.34944536444951512,5.34181008213867217
"MYS",2001,332805.95814527529437352,4875.85234957619710278
"MYT",2001,31.3026936667648593,0.0
"NAM",2001,417.80611973037944200,2.1729414934233940
"NCL",2001,697.92109943515189938,57.00113921695094332
"NER",2001,0.1501956647981771,0.0
"NGA",2001,43386.41817660068160573,117.75986410883410548
"NIC",2001,44088.63091302254542690,1550.34991139486941798
"NLD",2001,736.421623385082478462,17.876506567358943004
"NOR",2001,22445.901391821815754712,1066.198223044403417762
"NPL",2001,1523.19475188062435972,197.99011148195530089
"NZL",2001,50528.236804498109752841,1128.345364254949035124
"PAK",2001,191.30222953989368576,61.13656370999784270
"PAN",2001,18267.61205457626183756,508.61740128794760812
"PER",2001,86007.33957555149777594,4890.07571785012919955
"PHL",2001,35165.04252702287302969,478.32247891352675910
"PLW",2001,52.11206111851318928,2.05982917001383485
"PNG",2001,36004.98263294593149493,1185.62254209819353726
"POL",2001,19066.052381695927370432,232.193935437371968801
"PRI",2001,1252.36223113046445187,14.12893110236219615
"PRK",2001,11944.80495731875535743,5481.21883424178776045
"PRT",2001,24404.852393009402305221,4291.263806517143937086
"PRY",2001,150236.62182716873440477,8500.78405215843936939
"PSE",2001,2.21930227762912339,0.1315876852918837
"REU",2001,28.61721413183485113,0.0
"ROU",2001,17535.314027061544597912,464.689065038860712154
"RUS",2001,1826603.242144336060139957,1161207.180853477788251233
"RWA",2001,1516.76632078318534286,1.69172782543714756
"SDN",2001,26.94295315939506977,0.07558568002766927
"SEN",2001,70.59427484556966844,0.0
"SGP",2001,43.45389467109233340,0.0
"SLB",2001,2187.11682464162733132,29.80886689376790388
"SLE",2001,18596.42529867069801086,76.68178743827501334
"SLV",2001,9499.76529483787718120,209.03258499554089955
"SOM",2001,339.30394592145467543,1.14942791487379284
"SRB",2001,2379.528888874480789082,164.460407902684370484
"SSD",2001,4906.11076185367936529,38.71599202081488446
"STP",2001,77.22190501909934062,0.0
"SUR",2001,3689.02359554527316543,272.53377641076282585
"SVK",2001,3897.394704737242176127,92.490861239472661330
"SVN",2001,612.214694559700595316,8.02460352234809109
"SWE",2001,144927.304233660038227099,1843.892966972910308053
"SWZ",2001,6734.92290076691546671,44.10780785460069742
"SXM",2001,1.31828367657335088,0.43943189053602427
"SYC",2001,0.37957476803710942,0.0
"SYR",2001,267.42419135212885569,53.28465386241315162
"TCA",2001,7.72720304957899687,0.21461248641927081
"TCD",2001,883.62647992843114074,0.60825405826117621
"TGO",2001,2763.32843545779310299,7.62478294585367883
"THA",2001,36092.89513093551751131,269.92569348296605206
"TJK",2001,61.537727846608083726,9.72574509201172038
"TKM",2001,46.21279328986979122,4.17839793464192724
"TLS",2001,677.50223115826125091,43.32930139806966562
"TTO",2001,1829.09603509259099984,71.82454003510686572
"TUN",2001,230.732618810976608043,52.770445967699655240
"TUR",2001,22909.880246044446015430,2106.725158804277281914
"TWN",2001,1159.06811633786253365,19.98592868617079217
"TZA",2001,82214.12863071355891981,510.32022991685315978
"UGA",2001,29658.71674342615710705,15.91605017618806417
"UKR",2001,28826.431367752456977803,1253.868653981268839000
"UMI",2001,2.1197106802083333,0.0
"URY",2001,7661.66095620078798652,329.67483488835942993
"USA",2001,1943318.242688976438075172,308756.757426085421913451
"UZB",2001,294.82090200636946628,74.23551105779514142
"VCT",2001,6.89654577944444722,0.07502714512207032
"VEN",2001,123901.09048600926292181,16567.46570481096601546
"VGB",2001,4.09250116765733510,0.21925043534613718
"VIR",2001,122.51337074738809360,2.3475058860796441
"VNM",2001,47456.83041272665665940,738.76826487984504760
"VUT",2001,124.33329790796278392,1.32972216152018249
"XAD",2001,3.29797852437934019,0.38122928830729164
"XKO",2001,1122.033397676569002791,110.434410904934870475
"Z01",2001,98.92095867461481738,43.39493861645073670
"Z06",2001,26.46816554567816953,8.70997753834526887
"Z07",2001,5470.18832295266328863,112.13802730065756898
"ZAF",2001,77644.69022530352930888,2357.81157461315765756
"ZMB",2001,30104.09587743749548975,75.71984941488499014
"ZNC",2001,35.32316643330293453,0.75645570519965274
"ZWE",2001,8190.98114681152506514,25.70660289010091354
"ABW",2002,0.5261077315597873,0.15031636327582465
"AFG",2002,178.94785522345274488,96.30441154022571853
"AGO",2002,61008.43202940044711186,626.01065016031164839
"AIA",2002,0.14632965079969618,0.0
"ALA",2002,277.81987705597884259,2.77376820961371520
"ALB",2002,889.155544474874532105,148.832095756799045414
"AND",2002,1.255022223528645821,0.05695271637369792
"ARG",2002,104934.517608034214047124,7397.65984837534709797
"ARM",2002,172.538591177832040055,35.57348758016492485
"ATG",2002,17.65604165254339785,0.73458405832682307
"AUS",2002,312150.308209942482746365,235574.481274065416433751
"AUT",2002,10905.984165587882218277,216.79379932137153164
"AZE",2002,1154.205942866086964386,91.166038781239158981
"BDI",2002,986.78251762835864869,0.99803953269626202
"BEL",2002,2348.391106110180058826,59.779180970460072039
"BEN",2002,3478.73762300486360422,7.17537907679931705
"BES",2002,2.10645745747395878,0.0
"BFA",2002,4.3029108998296439,0.0
"BGD",2002,3995.35891988404449549,50.31124423963215965
"BGR",2002,4638.738812430287380981,736.321573021766192726
"BHS",2002,700.97613652112786932,220.89432758347311622
"BIH",2002,692.658855824298954636,80.555692154663625093
"BLR",2002,25383.559976185193858382,1371.989190046477740149
"BLZ",2002,13473.06174578323993336,2526.52226438821390952
"BMU",2002,0.71795940192491326,0.0
"BOL",2002,178693.57610422606507239,17022.37954264982390581
"BRA",2002,3506873.01602254832968023,179593.62337088275618865
"BRB",2002,11.39198156073676272,0.29978979884385853
"BRN",2002,1088.69224568185923176,46.46637941008110996
"BTN",2002,224.00317761510744778,19.31321173902777825
"BWA",2002,22.78899862536132704,0.07333515083224827
"CAF",2002,34417.79778298497775696,349.63836705880815421
"CAN",2002,2316886.552452154255295302,1316752.631005180782218496
"CHE",2002,881.409213747272185006,21.68550407020399979
"CHL",2002,78143.276352377086473457,10444.082996664773818751
"CHN",2002,249183.967735221201810068,38671.42119863222724999
"CIV",2002,144564.92480059472365973,354.18417771094183979
"CMR",2002,28767.18069134824692629,72.78535808848748731
"COD",2002,514458.73672240186005957,4150.73909269309961417
"COG",2002,24310.21906858241527218,315.13946605970995690
"COL",2002,182233.12796928236546663,8263.56555023386392704
"COM",2002,41.20393423427083079,1.35553503339192716
"CPV",2002,45.668006194641912,5.50505069645073848
"CRI",2002,13300.29901258790241423,400.34902321120656095
"CUB",2002,15035.91933749416181598,5908.66219937309116512
"CUW",2002,1.27928368844021266,0.15051593628417970
"CYM",2002,5.59824441707465304,0.0
"CYP",2002,31.74324402105903048,5.01047312198567771
"CZE",2002,6763.280570311162713935,52.23241466724175426
"DEU",2002,15304.486541208713080826,261.281238470338581020
"DMA",2002,11.87470803990722772,0.37092939296332468
"DNK",2002,1204.489939025275600014,10.082736700978731924
"DOM",2002,10435.61614517618534381,444.74432845756289805
"DZA",2002,3009.335846230208203697,1618.061195983196830836
"ECU",2002,29846.27808535987106467,2007.01898509415984268
"EGY",2002,48.81325058289387867,8.33609898368923662
"ERI",2002,0.0,0.0
"ESP",2002,37699.261422545332834184,8027.039781048353182959
"EST",2002,21918.388767461726960505,237.095337843437795427
"ETH",2002,13074.08740897558038236,29.26710768247477070
"FIN",2002,142432.364573577244090420,1427.026501995950292301
"FJI",2002,703.20993914144303669,15.62773042875325468
"FRA",2002,33888.397171838398790900,1917.373592147629671591
"GAB",2002,13851.76974131585787157,167.86610372575180115
"GBR",2002,20106.364761562393506928,2164.228086576246010875
"GEO",2002,536.442198025097758220,53.115750941334646041
"GGY",2002,0.10069523498697917,0.0
"GHA",2002,78392.85893232759644295,173.13423688121911037
"GIB",2002,0.24965882069444445,0.12482921491319446
"GIN",2002,28933.47428987146528259,69.48497527710693901
"GLP",2002,50.88541895781249587,0.73938440135199664
"GMB",2002,40.15764073967285417,0.0
"GNB",2002,6073.87273100878129749,7.91913387955891952
"GNQ",2002,2986.26437412695688431,7.61067024001658202
"GRC",2002,5126.524653618284899410,843.208918734906640953
"GRD",2002,65.83774686305175085,0.52671018777398005
"GTM",2002,55609.14508814618707389,7295.80811160146309865
"GUF",2002,2496.70374892999922646,149.49907219798339802
"GUY",2002,4827.31866890628584270,245.87996706457845864
"HND",2002,31527.79006872279372738,2567.26684304759662079
"HRV",2002,2340.17949217620183210,394.37908820734136872
"HTI",2002,2120.38050483965773715,65.20124112964626162
"HUN",2002,7708.347570971363611307,116.48764414310763524
"IDN",2002,855270.48866870943582625,83504.29601292908716519
"IMN",2002,27.32971959845052238,4.81390000104166700
"IND",2002,47839.02297704833874059,830.89504632707959136
"IRL",2002,5299.586329348008692838,205.918372854533432564
"IRN",2002,557.752371047716018474,82.902215442821185249
"IRQ",2002,10.62006031496093701,5.20603838095269109
"ISR",2002,111.73067850196834631,3.93070455537326454
"ITA",2002,10931.653390504445761856,872.106247176673444646
"JAM",2002,1647.57063707971431146,67.29600896324110367
"JEY",2002,1.6207477879774307,0.10135483967013889
"JOR",2002,0.19610755832899306,0.0
"JPN",2002,26153.796198472196874973,958.643978469750361312
"KAZ",2002,2952.306623724253147555,648.900682714472768371
"KEN",2002,20286.98773877978193762,31.44333162447644108
"KGZ",2002,305.457479793374495980,117.37346611662108837
"KHM",2002,54915.92919633281024165,824.14326448355695377
"KNA",2002,19.79075057674370816,1.17696272357096354
"KOR",2002,4705.385305904739756840,921.703076305423040455
"LAO",2002,55886.58141542906602034,231.83607329864801963
"LBN",2002,81.20045903564672242,3.9726068900314675
"LBR",2002,56984.57687261653466853,430.14576310675320779
"LBY",2002,40.24566353440212172,27.84336473359592477
"LCA",2002,10.91096809322157128,2.01793291984483536
"LKA",2002,3427.60385658978123654,83.19362304856824593
"LSO",2002,2.68713956362955737,0.0
"LTU",2002,10344.883385071850762140,25.215459492686631129
"LUX",2002,90.506884505473098474,1.552086116616753493
"LVA",2002,29175.905733575501859525,127.000436862968737380
"MAF",2002,5.41884667416449794,0.0
"MAR",2002,3923.51782711421167232,927.96459027004016994
"MDA",2002,229.744326661258681135,15.935559874314234504
"MDG",2002,89317.51426964305085795,3907.77518410424261368
"MDV",2002,4.58815494648383326,0.0
"MEX",2002,158811.85199266044538349,13774.19554179484337125
"MKD",2002,890.356809806173805505,59.81052528426213624
"MLI",2002,175.29044283416840566,0.1496414210888672
"MLT",2002,1.75296139854383685,0.25009817085286462
"MMR",2002,66119.46105026889910917,1072.49099212867741553
"MNE",2002,179.620771214984835363,16.16363117136935828
"MNG",2002,18727.920245902962668475,13915.565860829296182476
"MOZ",2002,106663.26138290501438815,463.70731734548559505
"MSR",2002,1.62272987035156263,0.0
"MTQ",2002,48.86224870985731134,0.52155095126519094
"MUS",2002,154.42996053033420128,0.0
"MWI",2002,4196.64625658478880575,7.45316384190321223
"MYS",2002,312841.13962771180320364,5416.06258153958827418
"MYT",2002,20.86919036274685501,0.15013634301486545
"NAM",2002,109.54892024017691712,1.9805523725065103
"NCL",2002,626.86805878957351689,93.66368237302735161
"NER",2002,0.67641644358452689,0.0
"NGA",2002,32346.71006395439216024,58.63066767400065040
"NIC",2002,54178.24920372011827217,641.90572316174757090
"NLD",2002,824.630183518849813876,26.386445198205295064
"NOR",2002,26635.753194630520272495,907.204610177046510072
"NPL",2002,2128.64330964951929328,333.50690843977659168
"NZL",2002,63227.683281545983432719,1003.288881280492485521
"PAK",2002,311.29604853362313405,140.03283282238277498
"PAN",2002,19206.52740210876443242,800.34417365736754923
"PER",2002,80455.86554671101614657,3957.19248669404434362
"PHL",2002,32308.66643307565149792,488.32162978896051584
"PLW",2002,75.22447915896023596,2.21225578673312721
"PNG",2002,54575.27412834333013367,2023.91891932039052713
"POL",2002,31070.238984884319839381,237.405309819470497373
"PRI",2002,1168.09577750732031266,10.46444617998372511
"PRK",2002,5358.283502488591058270,1799.221895141674779435
"PRT",2002,34902.988574368431437088,8453.282702390994646734
"PRY",2002,195118.50116784388074455,17721.36918073540857574
"PSE",2002,1.83028711454861133,0.71924995002278652
"REU",2002,502.66837523481314982,0.0
"ROU",2002,16356.498683667527597119,372.641125024312088276
"RUS",2002,2700383.934458841540118454,1998379.940086635981625865
"RWA",2002,941.49241296595854169,0.92278693040208600
"SDN",2002,76.10035581732965367,0.5295634525113933
"SEN",2002,164.43055442048608588,0.0
"SGP",2002,123.51699899680192780,0.15381808872599286
"SLB",2002,3866.18279265136117157,53.49018095811767830
"SLE",2002,15310.24197184748766192,103.05551926105277813
"SLV",2002,4666.43491231070613439,197.94614789253906879
"SMR",2002,0.11147912894097223,0.0
"SOM",2002,250.89133041983285483,1.22124074365473208
"SPM",2002,0.21171312576822915,0.10563980538194444
"SRB",2002,1134.989088455742080395,77.77735723586805824
"SSD",2002,8148.60304152568320561,73.45562250294800710
"SUR",2002,3717.47756239416831250,324.33161471051596958
"SVK",2002,4014.550029749098214003,52.511257062773441776
"SVN",2002,725.264124621920642735,35.45279735625652647
"SWE",2002,178264.039767779706339927,1452.643142628274786133
"SWZ",2002,3800.49042070104355318,18.21190928425781245
"SXM",2002,0.43942772264865454,0.0
"SYC",2002,0.22777533419704865,0.0
"SYR",2002,147.99919407007158327,5.99257830435763814
"TCA",2002,4.65202651746853231,0.14311023068033854
"TCD",2002,1958.32356351673594653,1.74934194604058176
"TGO",2002,2018.33853598860366425,3.28074902989610457
"THA",2002,60879.86595077565261278,396.38213023125022858
"TJK",2002,36.331629110212674115,6.094107323081597625
"TKM",2002,105.17874006195096696,43.51339021561847413
"TLS",2002,1604.59889774524424089,94.11694715213433688
"TTO",2002,726.07700934265736091,14.07852496254014737
"TUN",2002,243.933648230442757401,64.401571563621960641
"TUR",2002,25722.221416793744589249,3270.287315141906059741
"TWN",2002,1004.57402174450845522,45.57868760671114132
"TZA",2002,85080.21703020477138987,172.02629892523272096
"UGA",2002,10840.46637427210266984,4.53557867527999898
"UKR",2002,27076.875430991315338124,1271.613671924771425098
"UMI",2002,6.50553305832682293,0.0
"URY",2002,6897.83794748084831797,212.37879930978951319
"USA",2002,2038414.532883460210633048,539360.820406924502322825
"UZB",2002,265.23171881202260731,65.04813497483290644
"VCT",2002,7.94599894893229105,0.0
"VEN",2002,90339.96308585826660504,3152.82735799154786157
"VGB",2002,2.99644155633463486,0.0
"VIR",2002,20.90283313310437779,0.4401509231282552
"VNM",2002,49624.49224125941996439,554.40324775430502797
"VUT",2002,108.23964961372885823,1.48403681847819022
"XAD",2002,1.0144044534505210,0.0
"XKO",2002,214.734835993619831572,4.33499191063802122
"Z01",2002,400.41461654274201141,73.32235449379774558
"Z06",2002,13.71570388173611223,4.91952238568793416
"Z07",2002,4766.11992430262352485,83.59341516595269974
"ZAF",2002,47680.20955906109842215,1995.31126951974267978
"ZMB",2002,46274.91325214805822869,142.26796376902237893
"ZNC",2002,6.68169483337673520,2.016723596258681
"ZWE",2002,8009.99124837558074828,35.45389045025499082
"ABW",2003,0.977057600014106,0.2254747926595052
"AFG",2003,244.33625517679343353,186.56769883625436951
"AGO",2003,52464.03279596434917075,314.35729262925317971
"AIA",2003,1.0977450849913195,0.0
"ALA",2003,220.736265023717533765,5.595624956445312644
"ALB",2003,613.533964996035315854,264.65447733311418788
"AND",2003,0.34206364212673617,0.0
"ARG",2003,249106.757404841856959226,20780.85969238379809952
"ARM",2003,395.816694918294015422,68.18278761584202470
"ATG",2003,17.07802261139322777,0.73608877752170147
"AUS",2003,373847.155878138449528924,251901.904727902099890206
"AUT",2003,14484.862447633137824969,78.383438158908432575
"AZE",2003,1039.283001195279453777,94.817753830479595612
"BDI",2003,1325.18331831434483533,6.07037586977498551
"BEL",2003,1889.777512645866032525,18.132615588138026540
"BEN",2003,3474.55807784114565835,2.21116731082004147
"BES",2003,16.15018967327257109,5.21213245604492196
"BFA",2003,2.03824348379611579,0.0
"BGD",2003,2159.45715834259609622,44.08836254822375144
"BGR",2003,5198.71555774934014883,157.60275408353299630
"BHS",2003,274.23087625082053182,19.03619095011501795
"BIH",2003,307.811411682658465675,56.79808716776693854
"BLR",2003,32119.521780487729648588,3534.772374611163863722
"BLZ",2003,6839.42423714693757650,934.79278652077127434
"BMU",2003,0.13057024276475696,0.0
"BOL",2003,163718.22798822601727768,10750.08160016364328953
"BRA",2003,3248392.07290686220797487,175361.01393206871704598
"BRB",2003,2.9978493868402782,0.0
"BRN",2003,799.10006522067293901,104.66677794603326381
"BTN",2003,543.60076728639208249,65.32483143268445811
"BWA",2003,8.57255134383897599,0.0
"CAF",2003,13726.56116013147078985,137.07858828397921271
"CAN",2003,1607282.618729836074187158,899759.969726644571249975
"CHE",2003,432.012422003569968747,2.07774090351562524
"CHL",2003,82878.562366516088936483,4372.248353471870629094
"CHN",2003,261775.609701791874139315,81811.396188786110840910
"CIV",2003,86300.20885333210744310,107.00156249899685506
"CMR",2003,25344.84635711857918821,70.89428286901856686
"COD",2003,274611.87055822572109317,1528.29525053525084472
"COG",2003,18514.38118638194054444,180.63967428453078379
"COL",2003,122398.57094798494803437,8127.32023015601215387
"COM",2003,26.65331394628418188,0.0
"CPV",2003,17.850444828650168,0.29598386713758684
"CRI",2003,8278.50174230359285501,201.10484862502227333
"CUB",2003,6556.68391545646862342,523.52959943652441736
"CUW",2003,0.8279577079031033,0.0
"CYM",2003,6.32479760370334390,1.09022674294053815
"CYP",2003,25.22916781330078576,5.64712582944227443
"CZE",2003,3925.485528841813424985,11.256721266838108606
"DEU",2003,6448.046300521502431867,39.523845167341579963
"DMA",2003,27.23870243605957246,0.96481818941189245
"DNK",2003,1579.713260272255044918,21.412437043587241855
"DOM",2003,10714.07471680149450258,754.54376868351357780
"DZA",2003,3829.638557244037725330,1498.042259745531825473
"ECU",2003,13867.49781278511123547,1116.27008152080504226
"EGY",2003,61.0118780440223618,15.31956214941623513
"ESP",2003,23315.393730807600305308,4575.397892055892602048
"EST",2003,5632.684331845861645887,59.851601306948672128
"ETH",2003,13936.04122350380690126,9.36770174150960347
"FIN",2003,89696.581783157101335655,2006.086323754417659752
"FJI",2003,1572.23590400383030456,53.28209287654730381
"FRA",2003,26393.389438086318435471,3576.519400378609469024
"GAB",2003,16845.22030958790806210,155.40968288901048144
"GBR",2003,1866.568606261593148123,178.14623675582472186
"GEO",2003,292.002685029047278287,16.755315019175348196
"GHA",2003,24944.42875089593399479,38.99951537757053280
"GIN",2003,9229.45800857301537644,7.67583895511149130
"GLP",2003,76.87749933859485298,1.55297261516601566
"GMB",2003,10.56543664551432351,0.0
"GNB",2003,1021.87736427069932827,1.58446886934027788
"GNQ",2003,1961.34131360041540331,2.38350175506835947
"GRC",2003,2562.476905143277250891,326.383335424331649046
"GRD",2003,71.34625369097059052,0.82797878331000435
"GTM",2003,98213.26744779352623453,8582.89892241194771856
"GUF",2003,1889.08160142950085869,151.72080791124481183
"GUY",2003,7418.60685877315468082,2396.72249072313850048
"HND",2003,33625.29614891886459050,1920.15347664972704486
"HRV",2003,1738.926458785017204348,331.428808405677167008
"HTI",2003,1070.16207484906356312,54.34069887028211906
"HUN",2003,5726.446565435649833082,54.269217330147543375
"IDN",2003,544811.90713992485195671,109258.88518032193251611
"IMN",2003,3.63459606608507008,0.0
"IND",2003,43831.02180092080924007,1363.31292527469304293
"IRL",2003,2271.277651344684970091,87.903933016128474736
"IRN",2003,326.675020603674588870,75.589838931012370212
"IRQ",2003,19.61672494825738165,7.41878170894314456
"ISR",2003,30.17165819324760772,2.28902467154622380
"ITA",2003,3613.145740222023105576,481.786509043754372306
"JAM",2003,1029.27403435287892561,42.63566534582467042
"JOR",2003,0.06525960308485244,0.06525960308485244
"JPN",2003,19747.240016531705648757,708.509548731266292959
"KAZ",2003,3351.858900717899229615,1235.475614564244063441
"KEN",2003,13553.19540551761551573,42.75716062928729630
"KGZ",2003,110.789560377517360966,62.27775681559027664
"KHM",2003,56854.59217973513383643,1488.12062125913624684
"KNA",2003,32.14738441949110522,2.72303075761718809
"KOR",2003,3611.882783682034769020,112.118652744648439924
"LAO",2003,87073.09140650645334592,209.26027075865180298
"LBN",2003,83.57542339330729675,28.46282714151909740
"LBR",2003,21604.88991745193178994,165.60249421145834398
"LBY",2003,25.26571736984050066,11.75655462427517620
"LCA",2003,19.42668620268934489,0.37369529550238720
"LKA",2003,3149.41842534644134468,49.19929797857693269
"LSO",2003,2.48469258370768231,0.0
"LTU",2003,8916.009263466787504412,27.225223596644973466
"LUX",2003,103.419970744958771726,0.698709017105034754
"LVA",2003,21321.415898292564646531,158.220306929268644633
"MAF",2003,3.29543647141059111,0.07323170018988716
"MAR",2003,2042.52645978526042855,571.06802639919830096
"MDA",2003,100.599346259225255012,6.638090675757379055
"MDG",2003,84248.03231413759558509,2742.63430935167639289
"MDV",2003,2.14270827407497842,0.0
"MEX",2003,152535.49233469770443511,18560.53759973735204094
"MKD",2003,895.228094261315198199,8.507933667191841169
"MLI",2003,34.24351147250977304,0.0
"MMR",2003,77224.38730506042196348,1342.57126904346646569
"MNE",2003,203.685967919225363218,86.287930244904529944
"MNG",2003,38433.934333561603248800,35626.409954317958411134
"MOZ",2003,79651.49307486113404112,377.97522057277023769
"MRT",2003,1.2562662985698785,1.2562662985698785
"MSR",2003,2.28605831336805569,0.0
"MTQ",2003,288.54406587053709922,13.40764328333062066
"MUS",2003,119.63026211289933648,0.0
"MWI",2003,7094.36954069344383259,29.49957510275499559
"MYS",2003,184057.69093511451464171,3355.20275424729387517
"MYT",2003,30.92584943197753902,0.15009350413953994
"NAM",2003,210.88764829074877734,0.22030927029730904
"NCL",2003,883.91586075743423638,265.06552754721901192
"NER",2003,0.22459616474609376,0.07472802165798612
"NGA",2003,13380.62898904750336773,37.96709650806451094
"NIC",2003,46944.04762357058137452,868.54078427479554000
"NLD",2003,309.854263387107197020,8.112835862801649979
"NOR",2003,14817.391839596245940383,599.329572652643097153
"NPL",2003,2291.93747575791149332,311.40732285511827119
"NZL",2003,44798.824848380895682161,1066.237934877365185308
"PAK",2003,591.44081138983309652,175.06763258654732495
"PAN",2003,11285.49143147986257540,372.76736410965114809
"PER",2003,73869.26967972162578287,3973.18295129518956228
"PHL",2003,35153.83452572595466707,581.44308618641142507
"PLW",2003,17.62527664777560730,1.22083715987982863
"PNG",2003,31805.23199050501284436,735.57319574544682388
"POL",2003,33292.804228916218707656,188.550652896788188002
"PRI",2003,1194.08945417794029923,10.82910898932834337
"PRK",2003,7348.26756266393607329,1259.38196138865948841
"PRT",2003,26840.157598314489981869,9104.771997938093912133
"PRY",2003,267306.42971636127446042,16988.26651458538552644
"PSE",2003,1.4387635331901039,0.13143250655707467
"REU",2003,142.6275970750792429,0.0
"ROU",2003,9427.54633803431372578,213.178574616592904274
"RUS",2003,3030069.229928873574231754,2405139.061639886252353257
"RWA",2003,1060.92756756182620376,1.07620926977701819
"SDN",2003,18.66824163755696538,0.07558605041015626
"SEN",2003,37.78890444953396450,0.07514658951768664
"SGP",2003,18.84275867847141510,0.0
"SLB",2003,2374.67860621589960504,48.97588194417996506
"SLE",2003,9098.94683084000695590,11.03765246128065352
"SLV",2003,5983.62575967476335313,68.06233956470053381
"SMR",2003,0.05577909176432293,0.0
"SOM",2003,105.37201533406648098,1.14569285605667757
"SRB",2003,864.886500829320818946,30.930374728263891886
"SSD",2003,2063.17828631615656875,28.51369782493136717
"SUR",2003,4545.75069299348168468,705.79669830140572090
"SVK",2003,3750.103925607554488152,23.960432530084640347
"SVN",2003,527.551355245128186734,68.04303177317060512
